"ID","Plink_F_value","GenABEL_F_value","Plink_with_X_F_value","Freq_F_value","Freq_rsIDs_F_value"
"20180522_JER001_035",0.0712,0.0773119915527378,0.07712,0.07713,0.07709
"20211118_EDB001_001",0.0712,0.0724672195465058,0.07227,0.07228,0.06541
"20220202_WHS001_412",0.0712,0.0696927423017767,0.0695,0.06952,0.0676
"20190905_JFI001_164",0.07121,0.112963159417291,0.1128,0.1128,0.1118
"20170404_MNH001_001",0.0714,0.099992345281704,0.0998,0.09982,0.1008
"20190117_WHS001_264",0.0714,0.113143238674125,0.113,0.113,0.1165
"20141029_MRS001_003",0.07141,0.0543241207128624,0.05413,0.05414,0.053
"20170306_TYR001_085",0.07141,0.0608993524137693,0.0607,0.06072,0.05811
"20170823_CPS001_026",0.07141,0.067820218553078,0.06763,0.06764,0.06906
"20170919_JWR001_012",0.07141,0.0723196662351679,0.07213,0.07214,0.07417
"20180626_OPS001_164",0.07141,0.0633227578824159,0.06313,0.06314,0.06395
"20190307_JSB001_1524",0.07141,0.113146097406574,0.113,0.113,0.1118
"20210211_WHS001_390",0.07157,0.113306556911418,0.1131,0.1131,0.1114
"20210812_LLS001_174",0.07157,0.0686632473729059,0.06847,0.06848,0.06578
"20220513_HIN001_055",0.07158,0.113317101075545,0.1131,0.1131,0.1121
"20140926_GDN001_244",0.07177,0.113495583282985,0.1133,0.1133,0.1121
"20160510_MKC001_001",0.07177,0.108306984454419,0.1081,0.1081,0.1081
"20160202_JSB001_925",0.07178,0.112115778090179,0.1119,0.1119,0.1078
"20160503_CRF001_029",0.07178,0.109699542721029,0.1095,0.1095,0.1129
"20170517_PFM001_037",0.07178,0.0709409313668847,0.07075,0.07075,0.06505
"20191216_LIP001_654",0.07193,0.113651776077595,0.1135,0.1135,0.1125
"20220707_ARA001_036",0.07194,0.113661066620703,0.1135,0.1135,0.1085
"20210729_BDS001_352",0.07212,0.115254660647087,0.1151,0.1151,0.1134
"20160209_JSB100_1094",0.07213,0.0653960865489388,0.0652,0.06521,0.06541
"20161219_SAM001_005",0.07213,0.0820036492539598,0.08181,0.08183,0.07855
"20161130_MAY001_393",0.07215,0.112123923198952,0.1119,0.1119,0.1074
"20220526_BWS001_107",0.07229,0.0607031526817841,0.06051,0.06052,0.05628
"20161219_BDS001_177",0.0725,0.0716255662509348,0.07143,0.07144,0.07125
"20190905_JFI001_100",0.07265,0.114342423625724,0.1142,0.1142,0.1107
"20210624_AQF001_047",0.07265,0.113652953704981,0.1135,0.1135,0.114
"20220609_THB001_047",0.07265,0.0731555464090498,0.07296,0.07298,0.06505
"20190416_GDI001_017",0.07285,0.114530195110872,0.1143,0.1144,0.1151
"20150318_SEG001_116",0.07286,0.114536413856791,0.1144,0.1144,0.1118
"20170404_JHD001_033",0.07286,0.113497346207749,0.1133,0.1133,0.1143
"20180102_BDS001_198",0.07286,0.111417065796711,0.1112,0.1112,0.1092
"20180601_JER001_072",0.07286,0.0754365479900656,0.07524,0.07525,0.07162
"20180803_CPS001_122",0.07286,0.114537315465969,0.1144,0.1144,0.111
"20180920_JJA001_019",0.07286,0.0775081555081176,0.07732,0.07733,0.07965
"20170912_JDF001_331",0.07287,0.0712890737231526,0.0711,0.0711,0.07162
"20210225_CPS001_198",0.07301,0.0821545366372401,0.08196,0.08198,0.08257
"20220721_BDS001_390",0.07302,0.114692212229089,0.1145,0.1145,0.1129
"20161012_GDN001_907",0.07322,0.113152632528509,0.113,0.113,0.1183
"20151117_SIF001_153",0.07323,0.0705985119636271,0.0704,0.07041,0.07235
"20180614_WHS001_255",0.07323,0.0605636792192455,0.06037,0.06037,0.05446
"20220616_JAL001_030",0.07338,0.11504166286683,0.1149,0.1149,0.1121
"20220616_JAL001_037",0.07338,0.114694231169993,0.1145,0.1145,0.11
"20160202_JSB001_852",0.07358,0.0698958469950734,0.0697,0.06971,0.06541
"20160202_JSB001_885",0.07358,0.0743955857510345,0.0742,0.07421,0.07673
"20171212_WHS001_116",0.07358,0.0695501119354775,0.06936,0.06937,0.07198
"20141205_SIF001_090",0.07359,0.0775155954955267,0.07732,0.07733,0.08038
"20160314_LIP001_239",0.07359,0.112808511532988,0.1126,0.1126,0.111
"20171024_DUN001_103",0.07359,0.0775100619836205,0.07732,0.07733,0.07928
"20210701_LIP001_950",0.07374,0.0686626684731686,0.06847,0.06848,0.06797
"20210624_JDN001_002",0.07375,0.0749010930882519,0.07471,0.07471,0.07563
"20190321_CPS001_137",0.07394,0.0584750759375819,0.05828,0.05829,0.0603
"20161116_DOB001_025",0.07395,0.0705964989973817,0.0704,0.07041,0.0749
"20170411_JDF001_174",0.07395,0.0716323879150728,0.07144,0.07144,0.06614
"20180711_DLD001_006",0.07395,0.115572083625729,0.1154,0.1154,0.1169
"20190124_DRK001_402",0.07395,0.0699029741327217,0.06971,0.06971,0.0676
"20191216_LIP001_649",0.0741,0.0697002578509626,0.06951,0.06952,0.06833
"20201001_DWD001_006",0.07411,0.115731541162456,0.1155,0.1156,0.107
"20220224_TCB001_002",0.07411,0.115732096208058,0.1155,0.1156,0.1136
"20220316_HIN001_004",0.07411,0.115734021043017,0.1155,0.1156,0.1118
"20220707_CMR001_359",0.07411,0.11538617035405,0.1152,0.1152,0.1162
"20170404_JHD001_008",0.07431,0.0733628598379858,0.07317,0.07317,0.07454
"20180117_WTB001_066",0.07431,0.110386405021036,0.1102,0.1102,0.1059
"20210204_DOB001_232",0.07446,0.116076302245967,0.1159,0.1159,0.1187
"20210225_CPS001_185",0.07446,0.116069492524457,0.1159,0.1159,0.1151
"20140926_GDN001_267",0.07467,0.116264336430334,0.1161,0.1161,0.1118
"20151020_WBD001_010",0.07467,0.0754314429563664,0.07524,0.07525,0.07636
"20170912_JDF001_327",0.07467,0.0757761846516339,0.07558,0.0756,0.07636
"20150813_SFI083",0.07468,0.114538736509591,0.1144,0.1144,0.11
"20171101_EQR001_270",0.07469,0.109702548426098,0.1095,0.1095,0.1096
"20160405_UCD001_043",0.07476,0.0696381204289247,0.06944,0.06937,0.06505
"20140926_GDN001_245",0.07503,0.0726662808254695,0.07247,0.07248,0.06906
"20160223_DRK001_287",0.07503,0.076469581389585,0.07628,0.07629,0.08147
"20190307_JSB001_1444",0.07503,0.116611151744395,0.1164,0.1164,0.1169
"20160817_MMR001_031",0.07504,0.0768278426396639,0.07664,0.07664,0.07746
"20160829_DOB001_004",0.07504,0.0716301557764123,0.07144,0.07144,0.07527
"20200506_BWS001_083",0.07519,0.116769733284654,0.1166,0.1166,0.1147
"20220331_LIP001_1000",0.07519,0.074893064610893,0.0747,0.07471,0.07344
"20220721_BDS001_388",0.07519,0.116424556002837,0.1162,0.1162,0.11
"20160105_JSB001_306",0.07539,0.115224966818964,0.115,0.1151,0.1136
"20160627_BAR001_016",0.0754,0.111078373230955,0.1109,0.1109,0.1081
"20180711_MHD001_006",0.0754,0.116961753421614,0.1168,0.1168,0.1227
"20190905_JFI001_127",0.07555,0.0741956322872767,0.074,0.07402,0.07235
"20210225_CPS001_183",0.07555,0.0762761971826839,0.07608,0.07609,0.06833
"20220519_BTS001_037",0.07556,0.11677327570254,0.1166,0.1166,0.1136
"20160202_JSB001_929",0.07575,0.115222991085238,0.115,0.1151,0.1078
"20161116_JSB001_1222",0.07576,0.0723212491579563,0.07213,0.07214,0.06797
"20180629_WCW001_026",0.07576,0.0709392244779354,0.07075,0.07075,0.07235
"20160216_H24",0.07584,0.0751715047784171,0.07498,0.0749,0.07089
"20200213_CPS001_171",0.07591,0.117456769211781,0.1173,0.1173,0.1209
"20220721_MLE001_005",0.07591,0.117459605856163,0.1173,0.1173,0.1173
"20210513_GRA001_004",0.07592,0.0738533724727683,0.07366,0.07367,0.07162
"20220421_EWR001_052",0.07592,0.0676243679286771,0.06743,0.06744,0.06322
"20140926_GDN001_070",0.07612,0.117300129441024,0.1171,0.1171,0.1151
"20160202_JSB001_904",0.07612,0.116264787520035,0.1161,0.1161,0.1191
"20140926_GDN001_247",0.07613,0.117655156436038,0.1175,0.1175,0.1125
"20210506_LCB001_001",0.07627,0.117458283133252,0.1173,0.1173,0.1114
"20210408_OPS001_236",0.07629,0.117471506770688,0.1173,0.1173,0.118
"20160913_EDS001_001",0.07648,0.117643198300674,0.1175,0.1175,0.1132
"20180927_JFI001_067",0.07648,0.0712819501516342,0.07109,0.0711,0.07125
"20160126_JSB001_783",0.07649,0.115921848308964,0.1157,0.1157,0.1129
"20210708_KBG001_037",0.07664,0.118149572610875,0.118,0.118,0.1165
"20150216_LNF001_012",0.07685,0.118342249255906,0.1182,0.1182,0.1125
"20160609_BWS001_051",0.07685,0.0799314380120625,0.07974,0.07975,0.08257
"20171024_EQR001_244",0.07687,0.0761452335447657,0.07595,0.07594,0.076
"20200305_BGS001_043",0.077,0.118496890826633,0.1183,0.1183,0.1209
"20210225_CPS001_184",0.077,0.118503406883929,0.1183,0.1183,0.1183
"20141205_SIF001_099",0.07721,0.118685701161756,0.1185,0.1185,0.1187
"20150313_SFI005",0.07721,0.0709419556873628,0.07075,0.07075,0.0687
"20160405_HCK001_114",0.07721,0.067135888053862,0.06694,0.06694,0.0687
"20160609_MAY001_046",0.07721,0.116265232572425,0.1161,0.1161,0.1151
"20160614_GDN001_954",0.07721,0.116956326623875,0.1168,0.1168,0.1176
"20170530_TZI001_007",0.07721,0.117308375197595,0.1171,0.1171,0.1165
"20170814_JDF001_229",0.07721,0.0730151259367273,0.07282,0.07283,0.07381
"20210325_GDN001_1277",0.07736,0.1188435102132,0.1187,0.1187,0.1213
"20200227_OCS001_198",0.07737,0.118845729984936,0.1187,0.1187,0.1202
"20170222_MDS001_017",0.07756,0.116949221789552,0.1168,0.1168,0.1132
"20140926_GDN001_368",0.07757,0.119035124388329,0.1189,0.1189,0.1125
"20151221_DAR001_022",0.07757,0.117650364288574,0.1175,0.1175,0.1198
"20160531_SIF001_168",0.07758,0.11730754408119,0.1171,0.1171,0.1191
"20170912_GDN001_1265",0.07758,0.118345042980897,0.1182,0.1182,0.1194
"20210114_WHS001_353",0.07772,0.119184839247893,0.119,0.119,0.1136
"20201210_BDS001_342",0.07773,0.0790506422904404,0.07886,0.07886,0.07746
"20220513_HIN001_059",0.07773,0.119191917322849,0.119,0.119,0.1224
"20170912_JDF001_310",0.07793,0.118338632060331,0.1182,0.1182,0.1125
"20161130_JSB001_1240",0.07794,0.0695582852614865,0.06936,0.06937,0.06213
"20210107_DOK001_001",0.07809,0.119535517607689,0.1194,0.1194,0.118
"20210513_GRA001_003",0.07809,0.070049465547256,0.06986,0.06986,0.06213
"20160627_BAR001_038",0.0783,0.113152601597445,0.113,0.113,0.1176
"20160112_JSB001_659",0.07831,0.119042693919998,0.1189,0.1189,0.118
"20141224_DAY001_696",0.07866,0.0789011405467988,0.07871,0.07871,0.07198
"20150318_KOS001_039",0.07866,0.06228710259086,0.06209,0.0621,0.05592
"20160301_JSB001_980",0.07866,0.11903390885836,0.1189,0.1189,0.1165
"20170620_SIF001_185",0.07866,0.0802783836178504,0.08009,0.0801,0.0822
"20170912_WCW001_021",0.07866,0.11834458377527,0.1182,0.1182,0.1165
"20190926_JSB001_1295",0.07881,0.0700425225345576,0.06985,0.06986,0.06505
"20200130_EWR001_003",0.07881,0.0700436351813952,0.06985,0.06986,0.07089
"20201001_LIP001_824",0.07881,0.0721230061448215,0.07193,0.07194,0.07052
"20220209_CPS001_233",0.07882,0.120236223633316,0.1201,0.1201,0.1125
"20141224_DAY001_709",0.07902,0.120416849356465,0.1202,0.1202,0.1209
"20150216_SET001_049",0.07902,0.0861626026892929,0.08597,0.08598,0.07892
"20160126_JSB001_787",0.07902,0.0795866017233854,0.07939,0.0794,0.07636
"20160614_BAR001_005",0.07902,0.116952701701813,0.1168,0.1168,0.1191
"20180614_CUM001_046",0.07902,0.120412689546547,0.1202,0.1202,0.1183
"20190416_GDI001_019",0.07918,0.120574462214034,0.1204,0.1204,0.1158
"20200130_MKR001_105",0.07918,0.0742021507315316,0.07401,0.07402,0.07965
"20211104_BWR001_007",0.07918,0.120231840699661,0.12,0.1201,0.1209
"20160223_DRK001_269",0.07938,0.119372574286847,0.1192,0.1192,0.1216
"20160419_JMO_11_002",0.07938,0.117302485470681,0.1171,0.1171,0.1194
"20190117_WHS001_308",0.07938,0.120758344417691,0.1206,0.1206,0.1125
"20190509_LFC001_007",0.07946,0.089697839027469,0.08951,0.08944,0.08732
"20200130_CUM001_045",0.07953,0.120917734237292,0.1207,0.1207,0.1198
"20220714_MTR001_004",0.07954,0.0738519165873206,0.07366,0.07367,0.07052
"20190815_JSB001_1414",0.07955,0.120932362446174,0.1207,0.1207,0.1246
"20141219_BAR001_092",0.07974,0.0809670986460492,0.08078,0.08079,0.08147
"20150325_AMA001_004",0.07975,0.0802791994262699,0.08009,0.0801,0.07928
"20160913_BLS001_429",0.07975,0.0709376169877507,0.07074,0.07075,0.07344
"20160913_MAY001_351",0.07975,0.120771351594345,0.1206,0.1206,0.1191
"20161101_TAR001_124",0.07975,0.0878922345140049,0.0877,0.08771,0.08513
"20170503_BWS001_053",0.07975,0.0837452287514424,0.08355,0.08356,0.0822
"20210325_AQF001_033",0.0799,0.121267601430627,0.1211,0.1211,0.1231
"20220513_HIN001_060",0.0799,0.121266097234743,0.1211,0.1211,0.1165
"20220714_PTS001_004",0.0799,0.12127191269764,0.1211,0.1211,0.118
"20220224_BWE001_019",0.07991,0.0915107661264574,0.09132,0.09132,0.07965
"20160112_JSB001_523",0.0801,0.0695489099657228,0.06935,0.06937,0.07673
"20151221_DAR001_023",0.08011,0.0827073591416088,0.08252,0.08252,0.08001
"20160202_JSB001_859",0.08011,0.0726682332035587,0.07247,0.07248,0.07235
"20190307_JSB001_1461",0.08011,0.121456849080531,0.1213,0.1213,0.1235
"20201001_LIP001_864",0.08027,0.0922060400252241,0.09202,0.09202,0.08768
"20220714_MTR001_009",0.08027,0.12127009017569,0.1211,0.1211,0.1205
"20150210_WNF001_073",0.08047,0.0820079612792702,0.08182,0.08183,0.08476
"20160112_JSB001_440",0.08047,0.0671332657220951,0.06694,0.06694,0.06432
"20170912_JDF001_319",0.08047,0.121799604013855,0.1216,0.1216,0.1242
"20171221_JSB273",0.08047,0.0740471084137859,0.07385,0.07387,0.07016
"20171024_EQR001_252",0.08049,0.0868718561799239,0.08668,0.08667,0.08476
"20220310_LLS001_219",0.08062,0.121957837255079,0.1218,0.1218,0.1209
"20200702_DOB001_163",0.08063,0.121960731787152,0.1218,0.1218,0.1249
"20200702_DOB001_178",0.08063,0.1219636991229,0.1218,0.1218,0.1209
"20210331_OCS001_540",0.08063,0.120923732805225,0.1207,0.1207,0.1162
"20180927_JFI001_007",0.08083,0.122145861164932,0.122,0.122,0.1165
"20200521_KBG001_031",0.08099,0.0845778689786695,0.08439,0.0844,0.07527
"20180608_WHS001_239",0.08119,0.122487998207611,0.1223,0.1223,0.1151
"20180927_JFI001_006",0.08119,0.122492103513293,0.1223,0.1223,0.1198
"20190912_NWS001_486",0.08135,0.0845836562584302,0.08439,0.0844,0.0833
"20200917_BLS001_463",0.08135,0.0766240453931413,0.07643,0.07644,0.06979
"20170801_BMS001_003",0.08155,0.120415928969219,0.1202,0.1202,0.1205
"20161130_MAY001_396",0.08156,0.121810966324219,0.1216,0.1216,0.1154
"20170912_JDF001_302",0.08156,0.122501749623006,0.1223,0.1223,0.1256
"20180102_BDS001_194",0.08156,0.120072160248777,0.1199,0.1199,0.1249
"20200130_CPS001_157",0.08171,0.0717746509765339,0.07158,0.07159,0.07198
"20200326_GDU001_347",0.08171,0.122997492483104,0.1228,0.1228,0.1246
"20200604_LIP001_768",0.08171,0.122995278586977,0.1228,0.1228,0.1264
"20220209_CPS001_213",0.08171,0.122994664136653,0.1228,0.1228,0.1194
"20191209_JSB001_1602",0.08172,0.12300409675301,0.1228,0.1228,0.1202
"20210426_LIP001_864",0.08172,0.0939358490358441,0.09375,0.09375,0.08659
"20190117_WHS001_259",0.08191,0.123183866689549,0.123,0.123,0.1231
"20150216_BPS001_007",0.08192,0.123185125666755,0.123,0.123,0.1235
"20151124_DEE001_002",0.08192,0.0716270639511307,0.07143,0.07144,0.06359
"20171101_EQR001_287",0.08195,0.0875734627507047,0.08738,0.08736,0.0917
"20210701_LIP001_905",0.08207,0.0883864761234068,0.0882,0.08821,0.08878
"20190815_MID001_098",0.08208,0.0693570502878408,0.06916,0.06917,0.06724
"20210708_KBG001_034",0.08208,0.0842350318073514,0.08404,0.08405,0.08147
"20141029_BS42",0.08228,0.0764726095419952,0.07628,0.07629,0.06724
"20160524_THB001_027",0.08228,0.120073805152943,0.1199,0.1199,0.1216
"20160614_KOS001_003",0.08228,0.120071986344549,0.1199,0.1199,0.1183
"20190509_JSB001_1539",0.08228,0.0788940006306342,0.0787,0.07871,0.07782
"20181108_OCS001_217",0.08229,0.123541126874243,0.1234,0.1234,0.1213
"20190822_BDS001_278",0.08243,0.0735029200752163,0.07331,0.07332,0.06906
"20191216_LIP001_682",0.08244,0.123692577934995,0.1235,0.1235,0.122
"20200611_OFO001_001",0.08244,0.12369783819235,0.1235,0.1235,0.1231
"20210426_LIP001_824",0.08244,0.0759297400826511,0.07574,0.07575,0.07125
"20220316_HIN001_011",0.08244,0.123692138086011,0.1235,0.1235,0.1173
"20170214_CUM001_046",0.08264,0.122489850351186,0.1223,0.1223,0.122
"20190103_JDK001_011",0.08264,0.083392189264011,0.0832,0.08321,0.08074
"20160202_JSB001_900",0.08265,0.0792448463708421,0.07905,0.07906,0.08001
"20160412_SIF001_067",0.08265,0.121116395658764,0.1209,0.1209,0.1169
"20210114_WHS001_356",0.08279,0.123335923728855,0.1232,0.1232,0.1183
"20190815_MID001_099",0.0828,0.0780093962979045,0.07782,0.07782,0.07928
"20220623_LFC001_026",0.0828,0.123689243910359,0.1235,0.1235,0.1187
"20201217_OAK001_166",0.08281,0.124042259612101,0.1239,0.1239,0.126
"20150126_YOR001_019",0.083,0.0754348055487512,0.07524,0.07525,0.07454
"20180927_JFI001_032",0.083,0.0733560007959944,0.07316,0.07317,0.06943
"20160822_GDN001_1228",0.08301,0.0789010055586432,0.07871,0.07871,0.07928
"20161130_EPH001_007",0.08302,0.121467603168224,0.1213,0.1213,0.1194
"20180111_JSB273",0.08316,0.0769645698784516,0.07677,0.07678,0.07308
"20200130_EWR001_006",0.08317,0.0804331342272548,0.08024,0.08025,0.08184
"20210211_GDI001_236",0.08317,0.124385901347035,0.1242,0.1242,0.1216
"20220331_LIP001_1014",0.08317,0.0793930771197587,0.0792,0.07921,0.08038
"20170814_JDF001_240",0.08337,0.0733575189743601,0.07316,0.07317,0.07782
"20210819_KWB001_068",0.08352,0.124032790754374,0.1239,0.1239,0.1216
"20210204_LLS001_113",0.08353,0.124734136239493,0.1246,0.1246,0.1224
"20210408_OPS001_229",0.08353,0.124389910647802,0.1242,0.1242,0.1275
"20200702_DOB001_183",0.08388,0.125071905778978,0.1249,0.1249,0.1187
"20210114_WHS001_386",0.08388,0.0859593430990382,0.08577,0.08579,0.08549
"20191209_LIP001_460",0.08389,0.125078348551144,0.1249,0.1249,0.122
"20220513_HIN001_049",0.08389,0.0842341146457428,0.08404,0.08405,0.07855
"20140926_GDN001_238",0.08409,0.125262788622385,0.1251,0.1251,0.1216
"20170222_DRK001_321",0.08409,0.0775088550441822,0.07732,0.07733,0.07819
"20190321_JSB001_1463",0.08409,0.125262978676573,0.1251,0.1251,0.1224
"20161130_EPH001_009",0.08411,0.122505391983096,0.1223,0.1223,0.1198
"20191031_JSB001_1139",0.08425,0.0776554945353807,0.07746,0.07748,0.07746
"20191209_LIP001_552",0.08425,0.125422709782819,0.1252,0.1252,0.1238
"20200213_LLS001_021",0.08425,0.0890822192254747,0.08889,0.0889,0.08184
"20150216_BPS001_006",0.08445,0.0792374114289241,0.07905,0.07906,0.07782
"20151221_DAR001_020",0.08445,0.124221468737665,0.124,0.124,0.1242
"20151221_DAR001_033",0.08445,0.0868521948929365,0.08666,0.08667,0.0844
"20160209_JSB001_1166",0.08446,0.124229293704831,0.124,0.124,0.126
"20210211_AQF001_014",0.08461,0.125767585443513,0.1256,0.1256,0.1297
"20220217_KDS001_001",0.08461,0.0783541856539569,0.07816,0.07817,0.07344
"20140926_GDN001_134",0.08482,0.0806304751338674,0.08044,0.08044,0.07928
"20220310_DUN001_024",0.08497,0.0780047037211277,0.07781,0.07782,0.07928
"20200213_LLS001_031",0.08498,0.126117427619038,0.1259,0.1259,0.1231
"20160308_LIP001_233",0.08518,0.120764190834074,0.1206,0.1206,0.1213
"20210204_DOB001_230",0.08534,0.126461790631008,0.1263,0.1263,0.1198
"20210826_DOB001_268",0.08534,0.126462084321377,0.1263,0.1263,0.1289
"20140926_GDN001_209",0.08554,0.12664841500055,0.1265,0.1265,0.1308
"20161012_OAK001_144",0.08554,0.124567815892251,0.1244,0.1244,0.1224
"20160314_LIP001_280",0.08555,0.0979318917763334,0.09774,0.09775,0.09535
"20161130_TVR001_015",0.08555,0.125264572338245,0.1251,0.1251,0.1286
"20170222_DRK001_320",0.08555,0.12215308143612,0.122,0.122,0.1213
"20151027_BDS001_068",0.0859,0.125602705488992,0.1254,0.1254,0.1256
"20180117_WHS001_197",0.0859,0.0847764128815705,0.08459,0.0846,0.08294
"20190207_JSB001_1434",0.0859,0.0782005257285107,0.07801,0.07802,0.07162
"20140926_GDN001_301",0.08591,0.0778604506841078,0.07767,0.07767,0.07344
"20151027_BDS001_077",0.08627,0.12664919755948,0.1265,0.1265,0.1282
"20180529_EQR001_607",0.08631,0.087594131720091,0.0874,0.08736,0.09389
"20191209_LIP001_447",0.08643,0.0821628076010632,0.08197,0.08198,0.07892
"20210408_OPS001_239",0.08643,0.0821607655008821,0.08197,0.08198,0.08111
"20180706_GDN001_1374",0.08662,0.127679503245265,0.1275,0.1275,0.1333
"20160517_EVT001_007",0.08663,0.122840556465938,0.1227,0.1227,0.1191
"20220316_EDG001_010",0.08679,0.127847337313264,0.1277,0.1277,0.1224
"20170620_JER001_016",0.08699,0.126646383865151,0.1265,0.1265,0.1297
"20160105_JSB001_324",0.08734,0.126983185790593,0.1268,0.1268,0.1256
"20160112_JSB001_647",0.08735,0.126983978502659,0.1268,0.1268,0.1289
"20160517_AES001_005",0.08736,0.0830510179874851,0.08286,0.08286,0.07855
"20160712_MAY001_290",0.08736,0.124917661532079,0.1247,0.1247,0.1246
"20190321_JSB001_1503",0.08736,0.128377704025971,0.1282,0.1282,0.1194
"20220526_BWS001_110",0.08751,0.0786990486805031,0.07851,0.07852,0.07454
"20220721_BDS001_384",0.08751,0.0921917122268458,0.092,0.09202,0.08622
"20170214_CUM001_045",0.08771,0.127680691562056,0.1275,0.1275,0.126
"20170404_MNH001_002",0.08771,0.0878857873137293,0.0877,0.08771,0.0844
"20180207_EQR001_261",0.08774,0.123548581888185,0.1234,0.1234,0.1198
"20190606_DOB001_094",0.08787,0.128878620045997,0.1287,0.1287,0.1253
"20191031_JSB001_1134",0.08787,0.128881909504446,0.1287,0.1287,0.1311
"20210923_CES001_017",0.08787,0.0838870171678271,0.0837,0.08371,0.07855
"20160510_RMG001_007",0.08808,0.125607241620684,0.1254,0.1254,0.1231
"20161012_GDN001_814",0.08808,0.127685721305144,0.1275,0.1275,0.1216
"20161116_MCO001_005",0.08808,0.0885846014197859,0.08839,0.0884,0.09024
"20170620_JER001_008",0.08808,0.084085028639347,0.08389,0.0839,0.08111
"20220526_HIN001_068",0.08823,0.129225854064006,0.129,0.1291,0.1282
"20210204_DOB001_227",0.08824,0.0821600054745006,0.08197,0.08198,0.0822
"20140926_GDN001_172",0.08844,0.129413307247241,0.1292,0.1292,0.1359
